pvm,Eväät,viikonpäivä,viikko,viime viikon ARIILI-käynnit,toissa viikon ARIILI-käynnit,Ilman lämpötila,Pilvisyys,Tuulennopeus,Näkyvyys,Sademäärä,hedelmäinen,herne,jauheliha,jää,kala,kalkkuna,kana,kastike,kasvis,kebab,keitto,kesä,kiisseli,kinkku,kiusaus,laatikko,lasagne,lasagnette,leike,liha,makaroni,makkara,manna,mureke,muusi,nakki,nugetti,ohra,ohukainen,pasta,peruna,pihvi,pinaatti,puuro,pyörykkä,päivä,riisi,salaatti,sose,talo,tonnikala,uuni,vuoka,Lounas koulut
2018-03-28,0.0,3,13,0.005882352941176471,0.005532212885154062,-1.5,2.2857142857142856,3.7,41.144285714285715,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7189097103918228
2018-03-29,0.0,4,13,0.005882352941176471,0.005532212885154062,0.5714285714285714,5.142857142857143,6.028571428571429,41.62828571428571,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7325383304940375
2018-04-03,0.0,2,14,0.005672268907563025,0.005882352941176471,-0.5714285714285714,0.7142857142857143,6.014285714285713,40.60628571428571,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7751277683134583
2018-04-04,0.06853582554517132,3,14,0.005672268907563025,0.005882352941176471,1.7857142857142858,7.0,4.771428571428572,40.702428571428584,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7342419080068143
2018-04-05,0.0,4,14,0.005672268907563025,0.005882352941176471,2.7571428571428567,8.0,2.0428571428571423,41.472,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7666098807495741
2018-04-06,0.0,5,14,0.005672268907563025,0.005882352941176471,1.9285714285714284,7.857142857142858,3.7714285714285714,27.772571428571435,0.17142857142857146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6984667802385008
2018-04-09,0.0,1,15,0.004061624649859943,0.005672268907563025,2.257142857142857,5.142857142857143,4.942857142857143,35.13785714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7751277683134583
2018-04-10,0.0,2,15,0.004061624649859943,0.005672268907563025,2.7571428571428567,0.0,3.7142857142857135,38.49399999999999,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7410562180579217
2018-04-11,0.0,3,15,0.004061624649859943,0.005672268907563025,5.442857142857141,0.0,2.8000000000000003,37.59814285714286,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7649063032367973
2018-04-12,0.0,4,15,0.004061624649859943,0.005672268907563025,3.6285714285714286,0.8571428571428571,1.1857142857142855,35.57228571428572,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6984667802385008
2018-04-13,0.0,5,15,0.004061624649859943,0.005672268907563025,7.171428571428572,0.0,1.2571428571428571,39.56928571428572,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7751277683134583
2018-04-16,0.0,1,16,0.0032212885154061623,0.004061624649859943,7.885714285714287,7.7142857142857135,0.9428571428571432,17.296285714285712,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7240204429301533
2018-04-17,0.0,2,16,0.0032212885154061623,0.004061624649859943,6.6,7.571428571428571,1.885714285714286,1.6364285714285711,0.2285714285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7751277683134583
2018-04-20,0.0,5,16,0.0032212885154061623,0.004061624649859943,10.5,5.142857142857143,3.8,40.03057142857143,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7580919931856899
2018-04-23,0.0,1,17,0.003991596638655462,0.0032212885154061623,8.714285714285715,6.857142857142858,5.357142857142857,47.30414285714286,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7189097103918228
2018-04-24,0.0,2,17,0.003991596638655462,0.0032212885154061623,6.457142857142856,8.0,6.871428571428571,26.601714285714287,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7495741056218058
2018-04-25,0.0,3,17,0.003991596638655462,0.0032212885154061623,8.94285714285714,7.0,3.828571428571428,39.68400000000001,0.042857142857142864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7410562180579217
2018-04-26,0.060747663551401876,4,17,0.003991596638655462,0.0032212885154061623,9.114285714285714,6.0,4.228571428571429,44.667,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7666098807495741
2018-04-27,0.0,5,17,0.003991596638655462,0.0032212885154061623,9.614285714285714,7.428571428571429,2.7857142857142856,47.93985714285714,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7836456558773425
2018-04-30,0.03426791277258567,1,18,0.0033613445378151267,0.003991596638655462,9.057142857142855,6.142857142857142,3.4714285714285715,43.13242857142857,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7155025553662692
2018-05-03,0.0,4,18,0.0033613445378151267,0.003991596638655462,11.357142857142858,6.2857142857142865,3.1,40.523142857142865,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7155025553662692
2018-05-04,0.0,5,18,0.0033613445378151267,0.003991596638655462,7.428571428571429,7.857142857142858,4.428571428571429,42.753142857142855,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7069846678023849
2018-05-07,0.0,1,19,0.002240896358543417,0.0033613445378151267,18.01428571428571,6.0,6.928571428571429,39.688,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7155025553662692
2018-05-09,0.0,3,19,0.002240896358543417,0.0033613445378151267,20.271428571428565,0.0,5.9714285714285715,35.76971428571429,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7666098807495741
2018-05-11,0.0,5,19,0.002240896358543417,0.0033613445378151267,22.485714285714288,0.0,3.928571428571429,36.793285714285716,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7155025553662692
2018-05-14,0.0,1,20,0.0028711484593837537,0.002240896358543417,24.057142857142853,0.0,2.085714285714286,33.37342857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7069846678023849
2018-05-15,0.0,2,20,0.0028711484593837537,0.002240896358543417,24.67142857142857,0.0,1.3000000000000005,32.336285714285715,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6814310051107325
2018-05-16,0.0,3,20,0.0028711484593837537,0.002240896358543417,26.271428571428572,2.142857142857143,1.4714285714285715,34.438428571428574,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7495741056218058
2018-05-17,0.02336448598130841,4,20,0.0028711484593837537,0.002240896358543417,14.485714285714286,0.0,7.314285714285713,31.437857142857148,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7666098807495741
2018-05-18,0.0,5,20,0.0028711484593837537,0.002240896358543417,14.599999999999998,0.0,6.557142857142856,33.84271428571429,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7410562180579217
2018-05-22,0.0,2,21,0.004411764705882353,0.0028711484593837537,23.5,5.142857142857143,5.514285714285713,28.834857142857146,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7597955706984668
2018-05-30,0.0,3,22,0.004131652661064426,0.004411764705882353,15.557142857142859,0.0,7.771428571428572,37.772285714285715,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7666098807495741
2018-05-31,0.0,4,22,0.004131652661064426,0.004411764705882353,16.714285714285715,0.0,2.042857142857143,37.16857142857143,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7495741056218058
2018-08-09,0.0,4,32,0.0010504201680672268,0.0008403361344537817,26.17142857142857,4.571428571428571,7.257142857142857,36.28971428571428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7053291536050157
2018-08-20,0.0,1,34,0.0023809523809523807,0.0015406162464985994,16.742857142857144,2.142857142857143,3.7857142857142856,37.037285714285716,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7758620689655172
2018-08-21,0.0,2,34,0.0023809523809523807,0.0015406162464985994,14.3,3.4285714285714284,6.9,41.95142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768025078369906
2018-08-22,0.0,3,34,0.0023809523809523807,0.0015406162464985994,16.785714285714285,2.8571428571428568,4.742857142857141,41.349,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7288401253918495
2018-08-24,0.0,5,34,0.0023809523809523807,0.0015406162464985994,22.214285714285715,6.0,5.9714285714285715,35.34242857142858,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7131661442006271
2018-09-03,0.0,1,36,0.0035714285714285718,0.002521008403361345,21.642857142857146,0.0,5.7714285714285705,39.46671428571428,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7225705329153606
2018-09-04,0.0,2,36,0.0035714285714285718,0.002521008403361345,21.02857142857143,7.0,2.8000000000000003,37.862857142857145,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7774294670846394
2018-09-05,0.0,3,36,0.0035714285714285718,0.002521008403361345,16.342857142857145,8.0,3.571428571428572,37.55171428571429,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.774294670846395
2018-09-06,0.0,4,36,0.0035714285714285718,0.002521008403361345,16.314285714285713,8.0,1.0714285714285716,32.79814285714286,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7554858934169278
2018-09-07,0.0,5,36,0.0035714285714285718,0.002521008403361345,17.957142857142856,6.142857142857142,3.3714285714285714,35.525285714285715,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7695924764890282
2018-09-10,0.0,1,37,0.0032913165266106447,0.0035714285714285718,16.442857142857143,7.142857142857142,4.628571428571427,22.993142857142853,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6708463949843261
2018-09-11,0.0,2,37,0.0032913165266106447,0.0035714285714285718,15.085714285714285,6.2857142857142865,4.714285714285714,34.798857142857145,0.42857142857142855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6473354231974922
2018-09-12,0.0,3,37,0.0032913165266106447,0.0035714285714285718,11.671428571428573,7.2857142857142865,3.6428571428571432,17.960142857142856,0.8714285714285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.6786833855799373
2018-09-13,0.0,4,37,0.0032913165266106447,0.0035714285714285718,14.100000000000005,5.285714285714286,6.514285714285713,43.52342857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.664576802507837
2018-09-14,0.0,5,37,0.0032913165266106447,0.0035714285714285718,14.071428571428573,5.857142857142858,5.871428571428572,38.967285714285715,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5987460815047022
2018-09-17,0.0,1,38,0.003431372549019608,0.0032913165266106447,9.742857142857146,7.2857142857142865,2.5857142857142863,28.29357142857143,0.07142857142857142,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6112852664576802
2018-09-18,0.0,2,38,0.003431372549019608,0.0032913165266106447,13.728571428571426,7.0,3.985714285714285,39.62285714285713,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6583072100313481
2018-09-19,0.0,3,38,0.003431372549019608,0.0032913165266106447,16.04285714285714,7.571428571428571,4.171428571428572,34.16157142857143,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6661442006269592
2018-09-20,0.0,4,38,0.003431372549019608,0.0032913165266106447,16.185714285714287,6.571428571428571,10.614285714285714,24.667857142857148,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6974921630094044
2018-09-21,0.0,5,38,0.003431372549019608,0.0032913165266106447,12.62857142857143,6.0,5.385714285714285,23.226999999999997,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5987460815047022
2018-09-24,0.0,1,39,0.0053221288515406156,0.003431372549019608,8.400000000000002,5.285714285714286,4.8,44.31071428571428,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6692789968652038
2018-09-25,0.0,2,39,0.0053221288515406156,0.003431372549019608,9.385714285714286,3.1428571428571432,6.057142857142857,43.89628571428571,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7382445141065831
2018-09-26,0.0,3,39,0.0053221288515406156,0.003431372549019608,9.085714285714284,7.0,6.314285714285713,24.788142857142855,0.4142857142857143,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6880877742946708
2018-09-27,0.0,4,39,0.0053221288515406156,0.003431372549019608,7.557142857142857,6.857142857142858,7.828571428571428,40.94799999999999,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7006269592476488
2018-09-28,0.0,5,39,0.0053221288515406156,0.003431372549019608,7.3000000000000025,2.4285714285714284,4.557142857142859,42.753142857142855,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6818181818181818
2018-10-01,0.0,1,40,0.004341736694677871,0.0053221288515406156,9.357142857142858,3.2857142857142856,3.8,42.312285714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6849529780564263
2018-10-02,0.0,2,40,0.004341736694677871,0.0053221288515406156,7.885714285714287,4.571428571428571,3.6,41.55685714285715,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6974921630094044
2018-10-03,0.0,3,40,0.004341736694677871,0.0053221288515406156,5.314285714285714,7.0,2.071428571428572,41.69842857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6442006269592476
2018-10-04,0.0,4,40,0.004341736694677871,0.0053221288515406156,4.142857142857143,7.142857142857142,2.4857142857142853,47.77442857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7006269592476488
2018-10-05,0.0,5,40,0.004341736694677871,0.0053221288515406156,8.22857142857143,5.428571428571429,5.457142857142856,38.43700000000001,0.15714285714285714,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6786833855799373
2018-10-08,0.0,1,41,0.0046218487394957975,0.004341736694677871,5.871428571428572,6.7142857142857135,8.128571428571428,30.94942857142857,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6724137931034483
2018-10-09,0.0,2,41,0.0046218487394957975,0.004341736694677871,10.44285714285714,7.571428571428571,4.928571428571429,36.544000000000004,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6708463949843261
2018-10-10,0.0,3,41,0.0046218487394957975,0.004341736694677871,10.099999999999998,0.0,4.514285714285714,43.26185714285714,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6536050156739812
2018-10-11,0.0,4,41,0.0046218487394957975,0.004341736694677871,11.028571428571427,8.142857142857142,3.3571428571428568,21.580857142857145,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7037617554858934
2018-10-22,0.0,1,43,0.0035714285714285718,0.0046218487394957975,7.228571428571429,1.1428571428571428,4.9857142857142875,39.79414285714286,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6927899686520376
2018-10-23,0.0,2,43,0.0035714285714285718,0.0046218487394957975,3.6428571428571423,0.0,1.5,43.09242857142858,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7131661442006271
2018-10-24,0.016591251885369532,3,43,0.0035714285714285718,0.0046218487394957975,1.8142857142857145,4.857142857142857,1.2,43.08814285714285,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6677115987460815
2018-10-25,0.0,4,43,0.0035714285714285718,0.0046218487394957975,1.6714285714285717,7.7142857142857135,0.6142857142857142,14.006142857142859,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7037617554858934
2018-10-26,0.0,5,43,0.0035714285714285718,0.0046218487394957975,0.1571428571428571,5.285714285714286,1.9428571428571428,33.82814285714286,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7147335423197492
2018-10-29,0.0,1,44,0.004411764705882353,0.0035714285714285718,-6.4,3.1428571428571432,2.8285714285714287,37.433428571428564,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6520376175548589
2018-10-30,0.0,2,44,0.004411764705882353,0.0035714285714285718,0.1,5.7142857142857135,5.971428571428571,49.20371428571429,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6410658307210031
2018-10-31,0.0,3,44,0.004411764705882353,0.0035714285714285718,5.371428571428572,8.0,5.228571428571429,32.65142857142857,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7084639498432602
2018-11-01,0.0,4,44,0.004411764705882353,0.0035714285714285718,7.642857142857142,4.428571428571429,4.514285714285714,46.07757142857143,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6489028213166145
