pvm,Eväät,viikonpäivä,viikko,viime viikon ARIILI-käynnit,toissa viikon ARIILI-käynnit,Ilman lämpötila,Pilvisyys,Tuulennopeus,Näkyvyys,Sademäärä,hedelmäinen,herne,jauheliha,jää,kala,kalkkuna,kana,kastike,kasvis,kebab,keitto,kesä,kiisseli,kinkku,kiusaus,laatikko,lasagne,lasagnette,leike,liha,makaroni,makkara,manna,mureke,muusi,nakki,nugetti,ohra,ohukainen,pasta,peruna,pihvi,pinaatti,puuro,pyörykkä,päivä,riisi,salaatti,sose,talo,tonnikala,uuni,vuoka,Lounas koulut
2018-11-02,0.0,5,44,0.004411764705882353,0.0035714285714285718,4.185714285714286,8.0,3.414285714285714,12.237142857142857,0.2857142857142857,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6630094043887147
2018-11-05,0.0,1,45,0.0037114845938375353,0.004411764705882353,6.542857142857143,2.8571428571428568,6.242857142857143,41.25785714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.664576802507837
2018-11-06,0.0,2,45,0.0037114845938375353,0.004411764705882353,6.2857142857142865,8.0,3.7142857142857135,45.879571428571424,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7147335423197492
2018-11-07,0.0,3,45,0.0037114845938375353,0.004411764705882353,5.557142857142856,8.0,1.2857142857142858,6.060285714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7398119122257053
2018-11-08,0.0,4,45,0.0037114845938375353,0.004411764705882353,6.371428571428572,8.0,1.1714285714285713,6.2018571428571425,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6912225705329154
2018-11-09,0.0,5,45,0.0037114845938375353,0.004411764705882353,5.428571428571428,7.857142857142858,2.085714285714286,22.28542857142857,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6567398119122257
2018-11-12,0.0,1,46,0.0028711484593837537,0.0037114845938375353,4.6571428571428575,8.0,6.142857142857144,24.979142857142854,0.17142857142857146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6567398119122257
2018-11-13,0.0,2,46,0.0028711484593837537,0.0037114845938375353,7.1000000000000005,7.571428571428571,4.671428571428573,38.008571428571436,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6410658307210031
2018-11-14,0.0,3,46,0.0028711484593837537,0.0037114845938375353,5.314285714285715,7.7142857142857135,2.5428571428571423,40.47342857142858,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6880877742946708
2018-11-15,0.0,4,46,0.0028711484593837537,0.0037114845938375353,6.442857142857143,8.0,6.742857142857143,13.549428571428571,0.12857142857142856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6849529780564263
2018-11-16,0.0,5,46,0.0028711484593837537,0.0037114845938375353,8.914285714285713,7.142857142857142,6.928571428571429,29.622142857142855,0.07142857142857142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7053291536050157
2018-11-19,0.0,1,47,0.0032212885154061623,0.0028711484593837537,-5.0857142857142845,0.0,0.9571428571428572,21.904,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6786833855799373
2018-11-20,0.0,2,47,0.0032212885154061623,0.0028711484593837537,0.3,0.7142857142857143,1.5714285714285714,31.394,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6912225705329154
2018-11-21,0.0,3,47,0.0032212885154061623,0.0028711484593837537,-3.9714285714285715,0.8571428571428571,1.8285714285714287,38.716142857142856,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.6927899686520376
2018-11-22,0.0,4,47,0.0032212885154061623,0.0028711484593837537,-5.885714285714287,1.0,0.5857142857142856,14.485285714285713,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6755485893416928
2018-11-23,0.0,5,47,0.0032212885154061623,0.0028711484593837537,-1.5285714285714285,3.4285714285714284,4.442857142857143,35.94357142857143,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664576802507837
2018-11-26,0.0,1,48,0.0037815126050420172,0.0032212885154061623,-6.585714285714286,3.8571428571428568,1.342857142857143,29.68157142857143,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64576802507837
2018-11-27,0.0,2,48,0.0037815126050420172,0.0032212885154061623,-5.628571428571428,6.0,0.8142857142857143,29.47085714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6833855799373041
2018-11-28,0.0,3,48,0.0037815126050420172,0.0032212885154061623,-5.8571428571428585,0.42857142857142855,3.914285714285714,30.060142857142854,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7163009404388715
2018-11-29,0.1779788838612368,4,48,0.0037815126050420172,0.0032212885154061623,1.2857142857142858,7.142857142857142,8.385714285714286,40.00257142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5626959247648903
2018-11-30,0.0,5,48,0.0037815126050420172,0.0032212885154061623,3.9142857142857146,8.0,8.714285714285714,24.812142857142852,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6692789968652038
2018-12-03,0.0,1,49,0.0035714285714285718,0.0037815126050420172,-0.9714285714285714,7.2857142857142865,5.0285714285714285,47.02742857142857,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664576802507837
2018-12-04,0.0,2,49,0.0035714285714285718,0.0037815126050420172,0.27142857142857146,8.0,4.0285714285714285,20.46014285714286,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7021943573667712
2018-12-05,0.00904977375565611,3,49,0.0035714285714285718,0.0037815126050420172,0.37142857142857133,7.571428571428571,4.228571428571429,6.90142857142857,0.31428571428571433,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7617554858934169
2018-12-10,0.015082956259426846,1,50,0.004551820728291317,0.0035714285714285718,1.3714285714285714,8.0,2.542857142857143,12.722000000000005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.622257053291536
2018-12-11,0.0,2,50,0.004551820728291317,0.0035714285714285718,0.4,7.7142857142857135,3.9,17.529999999999998,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7037617554858934
2018-12-12,0.0,3,50,0.004551820728291317,0.0035714285714285718,-0.6571428571428571,8.0,2.8571428571428568,14.964428571428574,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7366771159874608
2018-12-13,0.0,4,50,0.004551820728291317,0.0035714285714285718,-2.9571428571428564,8.0,2.6285714285714294,20.046,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6880877742946708
2018-12-14,0.0,5,50,0.004551820728291317,0.0035714285714285718,-3.6428571428571432,8.0,3.4285714285714284,14.679999999999998,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6708463949843261
2018-12-17,0.0,1,51,0.0037815126050420172,0.004551820728291317,-3.071428571428572,7.142857142857142,3.185714285714286,25.493000000000002,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6489028213166145
2018-12-19,0.0,3,51,0.0037815126050420172,0.004551820728291317,-1.8714285714285717,7.7142857142857135,2.257142857142857,12.953285714285713,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7210031347962382
2018-12-20,0.0,4,51,0.0037815126050420172,0.004551820728291317,-3.3,8.0,3.3714285714285714,22.15885714285714,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6739811912225705
2019-01-07,0.0,1,2,0.005112044817927171,0.004411764705882353,-1.7857142857142858,0.7142857142857143,2.685714285714286,31.883000000000003,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7037617554858934
2019-01-08,0.0,2,2,0.005112044817927171,0.004411764705882353,-1.442857142857143,8.0,1.2142857142857142,1.7967142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7429467084639498
2019-01-09,0.0,3,2,0.005112044817927171,0.004411764705882353,-4.128571428571428,7.857142857142858,5.2,32.374857142857145,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7351097178683386
2019-01-10,0.0,4,2,0.005112044817927171,0.004411764705882353,-6.371428571428571,8.0,5.971428571428571,21.335571428571427,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7507836990595611
2019-01-14,0.0,1,3,0.0036414565826330533,0.005112044817927171,-4.485714285714286,8.0,2.342857142857143,46.51057142857143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6990595611285266
2019-01-15,0.0,2,3,0.0036414565826330533,0.005112044817927171,-5.685714285714287,7.571428571428571,3.1142857142857143,21.387714285714285,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.719435736677116
2019-01-17,0.0,4,3,0.0036414565826330533,0.005112044817927171,-9.071428571428571,7.7142857142857135,2.3285714285714283,24.30657142857143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7115987460815048
2019-01-18,0.0,5,3,0.0036414565826330533,0.005112044817927171,-16.142857142857142,6.142857142857142,0.6857142857142857,5.410857142857144,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6739811912225705
2019-01-21,0.0,1,4,0.0039215686274509795,0.0036414565826330533,-26.271428571428572,3.0,0.6142857142857142,17.158285714285714,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609717868338558
2019-01-22,0.0,2,4,0.0039215686274509795,0.0036414565826330533,-11.4,7.7142857142857135,1.7857142857142858,11.968285714285715,0.07142857142857142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5846394984326019
2019-01-24,0.0,4,4,0.0039215686274509795,0.0036414565826330533,-18.7,2.7142857142857144,0.8857142857142856,45.540714285714294,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5438871473354232
2019-01-25,0.0,5,4,0.0039215686274509795,0.0036414565826330533,-7.685714285714287,7.571428571428571,2.442857142857143,15.668857142857144,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6128526645768025
2019-01-28,0.0,1,5,0.003431372549019608,0.0039215686274509795,-16.999999999999996,3.571428571428572,2.442857142857143,31.98785714285714,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5752351097178683
2019-01-29,0.0,2,5,0.003431372549019608,0.0039215686274509795,-7.6,7.857142857142858,3.3428571428571434,4.232142857142857,0.07142857142857142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6081504702194357
2019-01-30,0.0,3,5,0.003431372549019608,0.0039215686274509795,-8.385714285714286,6.571428571428571,1.4857142857142858,10.272714285714287,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.6050156739811913
2019-02-01,0.05279034690799397,5,5,0.003431372549019608,0.0039215686274509795,-11.171428571428573,7.857142857142858,3.5142857142857147,24.62057142857143,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5611285266457681
2019-02-04,0.0,1,6,0.0039215686274509795,0.003431372549019608,-8.057142857142859,7.2857142857142865,4.428571428571427,7.286285714285714,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6394984326018809
2019-02-05,0.0,2,6,0.0039215686274509795,0.003431372549019608,-11.071428571428573,8.0,3.1000000000000005,9.138857142857145,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6974921630094044
2019-02-06,0.0,3,6,0.0039215686274509795,0.003431372549019608,-14.785714285714288,8.0,0.4,7.293999999999999,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7131661442006271
2019-02-07,0.0,4,6,0.0039215686274509795,0.003431372549019608,-1.1571428571428568,8.0,5.085714285714286,10.990857142857143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7429467084639498
2019-02-08,0.0,5,6,0.0039215686274509795,0.003431372549019608,0.7000000000000001,8.0,4.914285714285714,17.725571428571428,0.14285714285714285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7115987460815048
2019-02-11,0.0,1,7,0.0053221288515406156,0.0039215686274509795,-0.8285714285714285,6.571428571428571,2.514285714285714,38.88342857142858,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6802507836990596
2019-02-12,0.0,2,7,0.0053221288515406156,0.0039215686274509795,-4.985714285714286,0.0,2.3285714285714283,44.81100000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7147335423197492
2019-02-13,0.0,3,7,0.0053221288515406156,0.0039215686274509795,-2.4714285714285715,7.7142857142857135,3.7142857142857135,17.592285714285715,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6833855799373041
2019-02-15,0.0,5,7,0.0053221288515406156,0.0039215686274509795,5.228571428571428,5.571428571428571,7.042857142857143,41.83385714285714,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7210031347962382
2019-02-18,0.0,1,8,0.004481792717086834,0.0053221288515406156,0.5142857142857143,8.0,6.957142857142857,32.71928571428571,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6379310344827587
2019-02-19,0.0,2,8,0.004481792717086834,0.0053221288515406156,2.657142857142857,8.0,4.357142857142857,12.252857142857142,0.14285714285714285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6927899686520376
2019-02-20,0.0,3,8,0.004481792717086834,0.0053221288515406156,-5.257142857142857,7.857142857142858,11.12857142857143,3.004857142857144,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7460815047021944
2019-02-21,0.0,4,8,0.004481792717086834,0.0053221288515406156,-9.2,0.0,1.9714285714285715,43.543714285714294,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7272727272727273
2019-02-22,0.0196078431372549,5,8,0.004481792717086834,0.0053221288515406156,-10.385714285714286,1.5714285714285714,3.8428571428571434,34.98428571428571,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6269592476489029
2019-03-04,0.0,1,10,0.005532212885154062,0.004341736694677871,-8.1,7.428571428571429,1.6857142857142855,43.911,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6912225705329154
2019-03-05,0.0,2,10,0.005532212885154062,0.004341736694677871,-9.728571428571428,0.0,7.357142857142858,40.08157142857143,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7115987460815048
2019-03-06,0.0,3,10,0.005532212885154062,0.004341736694677871,-4.5285714285714285,5.428571428571429,6.071428571428572,34.177571428571426,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7163009404388715
2019-03-07,0.0,4,10,0.005532212885154062,0.004341736694677871,-2.0285714285714285,7.7142857142857135,2.6,25.30785714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7554858934169278
2019-03-08,0.0,5,10,0.005532212885154062,0.004341736694677871,2.4428571428571426,8.0,5.857142857142858,26.10928571428572,0.042857142857142864,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6959247648902821
2019-03-11,0.0,1,11,0.0037815126050420172,0.005532212885154062,-4.1000000000000005,7.2857142857142865,6.0285714285714285,5.64,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6551724137931034
2019-03-12,0.0,2,11,0.0037815126050420172,0.005532212885154062,-3.8,0.0,3.9857142857142858,42.83042857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6739811912225705
2019-03-13,0.0,3,11,0.0037815126050420172,0.005532212885154062,-4.014285714285714,2.8571428571428568,5.171428571428573,32.785714285714285,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7398119122257053
2019-03-14,0.0,4,11,0.0037815126050420172,0.005532212885154062,1.0142857142857142,7.857142857142858,7.185714285714287,29.721857142857147,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7476489028213166
2019-03-15,0.0,5,11,0.0037815126050420172,0.005532212885154062,1.7285714285714289,8.0,3.7571428571428567,18.179285714285715,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6990595611285266
2019-03-18,0.0,1,12,0.0039215686274509795,0.0037815126050420172,3.5571428571428574,7.571428571428571,3.314285714285714,35.299,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6583072100313481
2019-03-19,0.0,2,12,0.0039215686274509795,0.0037815126050420172,-0.942857142857143,8.0,5.185714285714285,16.415857142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6802507836990596
2019-03-20,0.0,3,12,0.0039215686274509795,0.0037815126050420172,-0.08571428571428573,7.571428571428571,5.828571428571429,17.330857142857145,0.2428571428571429,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6849529780564263
2019-03-21,0.0,4,12,0.0039215686274509795,0.0037815126050420172,5.142857142857143,5.428571428571429,4.9,36.16728571428571,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6630094043887147
